cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,producto,saldo_producto,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,canal,estado_producto,cupo_credito_estado,aplica_fecha_vencimiento,primer_movimiento_cliente_producto,categoria_saldo
C000222,Cliente 0222,MASS,Quito,45,933.02,Cuenta Corriente,2070.82,,,2026-01-03,NO APLICA,0.0,ATM,Activo,NO APLICA,NO,2025-03-30,VALIDADO - HISTÓRICO DISPONIBLE
C000913,Cliente 0913,PYME,Guayaquil,27,2091.54,Tarjeta de Crédito,2364.93,5400.0,2026-11-02,2025-09-15,TECHNOLOGY,194.72,POS,Activo,CON CUPO,SI,2025-01-12,VALIDADO - HISTÓRICO DISPONIBLE
C001010,Cliente 1010,MASS,Guayaquil,49,1429.76,Tarjeta de Crédito,510.93,1500.0,2028-07-23,2025-06-15,STREAMING,23.98,App,Activo,CON CUPO,SI,2025-03-07,VALIDADO - HISTÓRICO DISPONIBLE
C000754,Cliente 0754,MASS,Guayaquil,54,1515.54,Crédito de Consumo,3283.7,,2028-01-23,2025-05-04,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-05-04,VALIDADO - HISTÓRICO DISPONIBLE
C000261,Cliente 0261,AFFLUENT,Cuenca,27,1648.15,Crédito Vehicular,20772.93,,2031-02-19,2026-05-17,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2026-01-10,VALIDADO - HISTÓRICO DISPONIBLE
C002189,Cliente 2189,AFFLUENT,Quito,45,2494.8,Tarjeta de Crédito,3614.07,6000.0,2028-07-29,2025-03-18,TECHNOLOGY,178.62,Web,Activo,CON CUPO,SI,2025-01-22,VALIDADO - HISTÓRICO DISPONIBLE
C000244,Cliente 0244,MASS,Guayaquil,39,1317.44,Tarjeta de Crédito,688.16,2700.0,2027-01-22,2025-02-14,STREAMING,212.04,App,Activo,CON CUPO,SI,2025-02-14,VALIDADO - HISTÓRICO DISPONIBLE
C000275,Cliente 0275,MASS,Guayaquil,24,1452.64,Tarjeta de Crédito,2053.35,4300.0,2029-10-29,2026-01-21,OTHERS,85.6,POS,Activo,CON CUPO,SI,2025-02-12,VALIDADO - HISTÓRICO DISPONIBLE
C001182,Cliente 1182,PREMIUM,Guayaquil,32,4665.85,Crédito Hipotecario,150118.95,,2030-07-06,2025-01-08,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-01-08,VALIDADO - HISTÓRICO DISPONIBLE
C000809,Cliente 0809,PREMIUM,Quito,44,3188.85,Tarjeta de Crédito,3993.4,9600.0,2027-07-07,2025-03-03,TECHNOLOGY,98.43,POS,Activo,CON CUPO,SI,2025-01-06,VALIDADO - HISTÓRICO DISPONIBLE
C001705,Cliente 1705,MASS,Quito,29,731.92,Tarjeta de Crédito,0.0,1800.0,2027-12-07,2025-11-10,FUEL,95.67,POS,Activo,CON CUPO,SI,2025-02-10,VALIDADO - HISTÓRICO DISPONIBLE
C001590,Cliente 1590,PREMIUM,Manta,48,4918.18,Tarjeta de Crédito,4183.55,9900.0,2027-09-27,2026-06-26,EDUCATION,59.34,Branch,Activo,CON CUPO,SI,2025-05-29,VALIDADO - HISTÓRICO DISPONIBLE
C000437,Cliente 0437,MASS,Manta,52,1256.27,Tarjeta de Crédito,99.38,3700.0,2027-04-29,2026-01-30,TECHNOLOGY,35.94,POS,Activo,CON CUPO,SI,2025-02-21,VALIDADO - HISTÓRICO DISPONIBLE
C000662,Cliente 0662,PYME,Manta,62,4204.98,Tarjeta de Crédito,1209.21,7500.0,2027-01-05,2026-03-20,FUEL,193.53,App,Activo,CON CUPO,SI,2025-05-02,VALIDADO - HISTÓRICO DISPONIBLE
C001559,Cliente 1559,MASS,Manta,46,783.45,Tarjeta de Crédito,0.0,2300.0,2028-02-11,2026-03-01,EDUCATION,183.15,POS,Activo,CON CUPO,SI,2025-02-20,VALIDADO - HISTÓRICO DISPONIBLE
C002092,Cliente 2092,MASS,Manta,23,778.29,Tarjeta de Crédito,662.96,1600.0,2030-10-03,2025-10-20,SUPERMARKET,26.47,App,Activo,CON CUPO,SI,2025-06-26,VALIDADO - HISTÓRICO DISPONIBLE
C000577,Cliente 0577,AFFLUENT,Guayaquil,36,1925.81,Tarjeta de Crédito,653.27,2600.0,2029-07-11,2026-02-02,TECHNOLOGY,112.39,POS,Activo,CON CUPO,SI,2025-03-18,VALIDADO - HISTÓRICO DISPONIBLE
C000531,Cliente 0531,JOVEN,Quito,56,670.99,Cuenta de Ahorros,525.55,,,2025-11-23,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-03-24,VALIDADO - HISTÓRICO DISPONIBLE
C001658,Cliente 1658,MASS,Quito,39,743.63,Tarjeta de Crédito,518.37,1500.0,2028-06-07,2026-06-13,SUPERMARKET,28.64,ATM,Activo,CON CUPO,SI,2025-01-02,VALIDADO - HISTÓRICO DISPONIBLE
C001012,Cliente 1012,PYME,Guayaquil,36,5911.6,Cuenta de Ahorros,10103.29,,,2025-07-23,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-03-31,VALIDADO - HISTÓRICO DISPONIBLE
C000418,Cliente 0418,AFFLUENT,Ambato,61,2544.37,Tarjeta de Crédito,1541.28,6600.0,2028-08-14,2025-02-06,STREAMING,84.54,Web,Activo,CON CUPO,SI,2025-02-06,VALIDADO - HISTÓRICO DISPONIBLE
C001938,Cliente 1938,MASS,Guayaquil,35,616.42,Cuenta Corriente,897.4,,,2025-05-09,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-05-09,VALIDADO - HISTÓRICO DISPONIBLE
C000940,Cliente 0940,MASS,Quito,40,959.22,Tarjeta de Crédito,372.62,1500.0,2026-11-25,2026-05-23,OTHERS,104.98,POS,Activo,CON CUPO,SI,2025-03-23,VALIDADO - HISTÓRICO DISPONIBLE
C000864,Cliente 0864,MASS,Loja,18,852.05,Cuenta de Ahorros,996.78,,,2025-04-07,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-04-07,VALIDADO - HISTÓRICO DISPONIBLE
C001321,Cliente 1321,MASS,Quito,24,1610.55,Tarjeta de Crédito,1519.28,4100.0,2028-01-24,2025-02-24,STREAMING,101.66,Web,Activo,CON CUPO,SI,2025-02-24,VALIDADO - HISTÓRICO DISPONIBLE
C001632,Cliente 1632,AFFLUENT,Guayaquil,33,2229.21,Tarjeta de Crédito,1661.36,3500.0,2027-12-15,2025-08-15,ENTERTAINMENT,50.52,POS,Activo,CON CUPO,SI,2025-03-05,VALIDADO - HISTÓRICO DISPONIBLE
C000461,Cliente 0461,MASS,Quito,28,1410.84,Tarjeta de Crédito,1230.21,4200.0,2027-09-13,2025-06-06,FOOD,26.18,POS,Activo,CON CUPO,SI,2025-01-11,VALIDADO - HISTÓRICO DISPONIBLE
C000627,Cliente 0627,AFFLUENT,Loja,36,2964.96,Tarjeta de Crédito,2920.27,4600.0,2027-12-16,2026-04-04,FOOD,363.85,Web,Activo,CON CUPO,SI,2025-03-20,VALIDADO - HISTÓRICO DISPONIBLE
C002114,Cliente 2114,MASS,Guayaquil,28,588.17,Tarjeta de Crédito,0.0,1500.0,2030-07-12,2025-11-24,SUPERMARKET,169.52,Web,Activo,CON CUPO,SI,2025-03-15,VALIDADO - HISTÓRICO DISPONIBLE
C000904,Cliente 0904,JOVEN,Quito,46,583.06,Cuenta de Ahorros,336.54,,,2026-02-26,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-10-14,VALIDADO - HISTÓRICO DISPONIBLE
C000440,Cliente 0440,MASS,Cuenca,48,754.17,Tarjeta de Crédito,470.86,1500.0,2026-12-14,2025-06-13,EDUCATION,17.95,Web,Activo,CON CUPO,SI,2025-01-13,VALIDADO - HISTÓRICO DISPONIBLE
C001277,Cliente 1277,MASS,Loja,72,1463.95,Tarjeta de Crédito,1503.73,3900.0,2030-02-05,2026-06-07,OTHERS,55.16,POS,Activo,CON CUPO,SI,2025-01-05,VALIDADO - HISTÓRICO DISPONIBLE
C002200,Cliente 2200,PREMIUM,Ambato,32,4968.54,Crédito Hipotecario,68325.9,,2031-04-26,2025-07-15,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-07-15,VALIDADO - HISTÓRICO DISPONIBLE
C000135,Cliente 0135,PREMIUM,Quito,18,4219.85,Tarjeta de Crédito,7602.46,10400.0,2029-04-10,2026-07-16,TECHNOLOGY,355.36,POS,Activo,CON CUPO,SI,2025-02-05,VALIDADO - HISTÓRICO DISPONIBLE
C000121,Cliente 0121,PYME,Quito,25,2508.43,Tarjeta de Crédito,1690.29,3300.0,2030-07-30,2026-04-15,OTHERS,134.48,Branch,Activo,CON CUPO,SI,2025-04-12,VALIDADO - HISTÓRICO DISPONIBLE
C001064,Cliente 1064,AFFLUENT,Guayaquil,63,2076.59,Cuenta Corriente,9469.84,,,2025-04-23,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-04-23,VALIDADO - HISTÓRICO DISPONIBLE
C000537,Cliente 0537,MASS,Loja,27,837.67,Tarjeta de Crédito,377.34,1200.0,2028-02-15,2025-08-22,SUPERMARKET,16.94,POS,Activo,CON CUPO,SI,2025-02-01,VALIDADO - HISTÓRICO DISPONIBLE
C001591,Cliente 1591,MASS,Guayaquil,37,650.91,Tarjeta de Crédito,462.44,900.0,2027-08-22,2025-02-05,FOOD,27.8,POS,Activo,CON CUPO,SI,2025-01-20,VALIDADO - HISTÓRICO DISPONIBLE
C002013,Cliente 2013,AFFLUENT,Quito,18,1416.0,Tarjeta de Crédito,1708.67,4100.0,2029-08-14,2025-07-05,STREAMING,43.75,Branch,Activo,CON CUPO,SI,2025-01-18,VALIDADO - HISTÓRICO DISPONIBLE
C001176,Cliente 1176,MASS,Guayaquil,38,655.73,Tarjeta de Crédito,464.22,1800.0,2026-10-03,2025-10-24,TECHNOLOGY,12.51,POS,Activo,CON CUPO,SI,2025-06-06,VALIDADO - HISTÓRICO DISPONIBLE
C000765,Cliente 0765,AFFLUENT,Manta,54,1643.49,Tarjeta de Crédito,918.68,2000.0,2028-10-12,2025-01-31,OTHERS,108.18,POS,Activo,CON CUPO,SI,2025-01-31,VALIDADO - HISTÓRICO DISPONIBLE
C001094,Cliente 1094,AFFLUENT,Manta,35,1675.57,Tarjeta de Crédito,1443.5,4100.0,2027-09-30,2026-07-29,HEALTH,98.19,POS,Activo,CON CUPO,SI,2026-01-19,VALIDADO - HISTÓRICO DISPONIBLE
C000765,Cliente 0765,AFFLUENT,Manta,54,1643.49,Tarjeta de Crédito,918.68,2000.0,2028-10-12,2025-05-08,TRAVEL,45.77,POS,Activo,CON CUPO,SI,2025-01-31,VALIDADO - HISTÓRICO DISPONIBLE
C000598,Cliente 0598,PREMIUM,Quito,38,6821.75,Tarjeta de Crédito,8930.43,18200.0,2030-06-13,2026-05-11,OTHERS,504.82,POS,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C001290,Cliente 1290,MASS,Quito,25,840.91,Tarjeta de Crédito,691.28,2400.0,2028-02-10,2026-08-02,FOOD,7.83,Branch,Activo,CON CUPO,SI,2025-05-05,VALIDADO - HISTÓRICO DISPONIBLE
C000149,Cliente 0149,MASS,Quito,37,1125.25,Crédito de Consumo,5215.57,,2027-09-13,2026-05-15,NO APLICA,0.0,App,Activo,NO APLICA,SI,2026-02-25,VALIDADO - HISTÓRICO DISPONIBLE
C001817,Cliente 1817,MASS,Guayaquil,45,781.86,Tarjeta de Crédito,695.93,1900.0,2030-01-06,2025-06-10,TECHNOLOGY,77.18,POS,Activo,CON CUPO,SI,2025-06-10,VALIDADO - HISTÓRICO DISPONIBLE
C001657,Cliente 1657,JOVEN,Quito,22,970.58,Cuenta Corriente,-100.0,,,2025-09-22,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-04-14,VALIDADO - HISTÓRICO DISPONIBLE
C000780,Cliente 0780,MASS,Guayaquil,55,830.14,Cuenta de Ahorros,2646.94,,,2025-05-21,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-05-21,VALIDADO - HISTÓRICO DISPONIBLE
C000607,Cliente 0607,AFFLUENT,Ambato,18,2513.53,Tarjeta de Crédito,2993.98,4600.0,2027-02-23,2026-05-06,TECHNOLOGY,325.45,POS,Activo,CON CUPO,SI,2025-01-21,VALIDADO - HISTÓRICO DISPONIBLE
C001380,Cliente 1380,MASS,Quito,18,862.92,Tarjeta de Crédito,774.41,1300.0,2027-11-20,2025-03-07,TECHNOLOGY,16.58,App,Activo,CON CUPO,SI,2025-03-07,VALIDADO - HISTÓRICO DISPONIBLE
C001892,Cliente 1892,MASS,Quito,45,350.0,Cuenta de Ahorros,979.16,,,2025-04-28,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-01-05,VALIDADO - HISTÓRICO DISPONIBLE
C001195,Cliente 1195,PREMIUM,Guayaquil,68,3235.69,Tarjeta de Crédito,2640.82,5400.0,2029-03-24,2026-05-02,TRAVEL,96.26,POS,Activo,CON CUPO,SI,2025-01-05,VALIDADO - HISTÓRICO DISPONIBLE
C001915,Cliente 1915,PREMIUM,Quito,64,4633.9,Tarjeta de Crédito,1184.33,5400.0,2029-05-31,2026-07-20,OTHERS,152.19,Web,Activo,CON CUPO,SI,2025-02-03,VALIDADO - HISTÓRICO DISPONIBLE
C000036,Cliente 0036,MASS,Cuenca,18,1709.76,Crédito Vehicular,20030.07,,2028-04-02,2025-09-06,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-09-06,VALIDADO - HISTÓRICO DISPONIBLE
C000480,Cliente 0480,MASS,Cuenca,41,430.22,Tarjeta de Crédito,140.77,500.0,2028-12-25,2025-05-25,ENTERTAINMENT,23.88,Web,Activo,CON CUPO,SI,2025-05-25,VALIDADO - HISTÓRICO DISPONIBLE
C001537,Cliente 1537,MASS,Guayaquil,52,641.3,Cuenta Corriente,1768.33,,,2025-07-11,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-07-11,VALIDADO - HISTÓRICO DISPONIBLE
C000731,Cliente 0731,PREMIUM,Cuenca,33,2445.99,Crédito de Consumo,24547.35,,2028-11-29,2026-01-22,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-01-24,VALIDADO - HISTÓRICO DISPONIBLE
C000630,Cliente 0630,AFFLUENT,Quito,49,2733.71,Tarjeta de Crédito,390.62,6200.0,2027-02-09,2026-06-22,FUEL,604.33,POS,Activo,CON CUPO,SI,2025-03-17,VALIDADO - HISTÓRICO DISPONIBLE
C001010,Cliente 1010,MASS,Guayaquil,49,1429.76,Tarjeta de Crédito,510.93,1500.0,2028-07-23,2026-01-08,TRAVEL,34.15,POS,Activo,CON CUPO,SI,2025-03-07,VALIDADO - HISTÓRICO DISPONIBLE
C001516,Cliente 1516,MASS,Guayaquil,18,581.1,Tarjeta de Crédito,510.81,1700.0,2028-12-09,2026-04-29,HEALTH,177.12,POS,Activo,CON CUPO,SI,12/09/2025,VALIDADO - HISTÓRICO DISPONIBLE
C001745,Cliente 1745,MASS,Quito,46,602.81,Tarjeta de Crédito,258.38,700.0,2026-09-22,2025-10-25,OTHERS,30.88,Web,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C000558,Cliente 0558,MASS,Guayaquil,38,932.23,Tarjeta de Crédito,511.62,1500.0,2028-10-30,2026-01-05,FUEL,25.68,App,Activo,CON CUPO,SI,2025-08-23,VALIDADO - HISTÓRICO DISPONIBLE
C000821,Cliente 0821,PREMIUM,Cuenca,18,5343.34,Tarjeta de Crédito,1497.35,14000.0,2030-05-22,2025-01-01,STREAMING,170.39,App,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C001176,Cliente 1176,MASS,Guayaquil,38,655.73,Tarjeta de Crédito,464.22,1800.0,2026-10-03,2025-12-19,STREAMING,41.71,POS,Activo,CON CUPO,SI,2025-06-06,VALIDADO - HISTÓRICO DISPONIBLE
C001118,Cliente 1118,MASS,Manta,32,634.16,Tarjeta de Crédito,212.7,1000.0,2026-09-26,2026-04-27,OTHERS,26.26,Web,Activo,CON CUPO,SI,2025-05-01,VALIDADO - HISTÓRICO DISPONIBLE
C000096,Cliente 0096,PREMIUM,Cuenca,52,3886.76,Tarjeta de Crédito,3947.7,11600.0,2028-07-29,2025-08-14,STREAMING,104.98,POS,Activo,CON CUPO,SI,2025-01-15,VALIDADO - HISTÓRICO DISPONIBLE
C000334,Cliente 0334,MASS,Guayaquil,48,788.87,Tarjeta de Crédito,434.95,1800.0,2027-09-04,2026-06-26,FOOD,39.85,App,Activo,CON CUPO,SI,2025-01-31,VALIDADO - HISTÓRICO DISPONIBLE
C000219,Cliente 0219,PYME,Guayaquil,38,4107.32,Crédito de Consumo,16726.57,,2028-05-27,2026-03-31,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2026-01-27,VALIDADO - HISTÓRICO DISPONIBLE
C001115,Cliente 1115,JOVEN,Guayaquil,28,763.56,Tarjeta de Crédito,687.83,1400.0,2027-07-27,2026-06-05,FOOD,59.67,POS,Activo,CON CUPO,SI,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C000213,Cliente 0213,AFFLUENT,Guayaquil,39,4846.13,Tarjeta de Crédito,742.98,5900.0,2030-05-13,2025-11-04,FUEL,208.42,Web,Activo,CON CUPO,SI,2025-01-25,VALIDADO - HISTÓRICO DISPONIBLE
C000730,Cliente 0730,MASS,Quito,62,545.17,Cuenta Corriente,2477.82,,,2025-03-12,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-03-12,VALIDADO - HISTÓRICO DISPONIBLE
C001242,Cliente 1242,AFFLUENT,Ambato,36,2129.56,Tarjeta de Crédito,1456.14,5900.0,2028-05-17,2025-05-16,FOOD,42.41,POS,Activo,CON CUPO,SI,2025-02-17,VALIDADO - HISTÓRICO DISPONIBLE
C000727,Cliente 0727,MASS,Quito,29,1519.48,Tarjeta de Crédito,1704.86,3500.0,2027-12-01,2026-08-06,ENTERTAINMENT,30.47,POS,Activo,CON CUPO,SI,2025-05-04,VALIDADO - HISTÓRICO DISPONIBLE
C001782,Cliente 1782,PREMIUM,Loja,50,3131.3,Crédito de Consumo,22627.01,,2032-05-04,2026-06-11,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2026-05-09,VALIDADO - HISTÓRICO DISPONIBLE
C001280,Cliente 1280,MASS,Quito,38,601.7,Crédito de Consumo,6220.75,,2031-09-14,2026-04-15,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-04-15,VALIDADO - HISTÓRICO DISPONIBLE
C000400,Cliente 0400,MASS,Manta,40,1001.77,Tarjeta de Crédito,0.0,2600.0,2027-05-30,2026-04-23,STREAMING,59.32,Web,Activo,CON CUPO,SI,2025-05-10,VALIDADO - HISTÓRICO DISPONIBLE
C000786,Cliente 0786,PREMIUM,Quito,35,4708.36,Cuenta de Ahorros,12248.38,,,2025-02-13,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-02-13,VALIDADO - HISTÓRICO DISPONIBLE
C001448,Cliente 1448,AFFLUENT,Guayaquil,52,1225.57,Tarjeta de Crédito,1041.51,2300.0,2028-03-23,2026-07-18,SUPERMARKET,55.24,POS,Activo,CON CUPO,SI,2025-03-11,VALIDADO - HISTÓRICO DISPONIBLE
C001124,Cliente 1124,AFFLUENT,Quito,52,3971.07,Crédito Vehicular,17216.22,,2028-04-21,2025-04-29,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-04-29,VALIDADO - HISTÓRICO DISPONIBLE
C002181,Cliente 2181,MASS,Quito,38,722.97,Tarjeta de Crédito,0.0,2100.0,2029-04-29,2025-12-17,FOOD,85.01,Branch,Activo,CON CUPO,SI,2025-01-12,VALIDADO - HISTÓRICO DISPONIBLE
C000635,Cliente 0635,MASS,Guayaquil,38,533.9,Tarjeta de Crédito,421.86,1300.0,2028-10-18,2026-05-08,OTHERS,24.33,POS,Activo,CON CUPO,SI,2025-03-14,VALIDADO - HISTÓRICO DISPONIBLE
C001283,Cliente 1283,AFFLUENT,Ambato,47,2805.12,Tarjeta de Crédito,1673.87,3500.0,2027-04-21,2026-06-05,STREAMING,136.55,POS,Activo,CON CUPO,SI,2025-03-03,VALIDADO - HISTÓRICO DISPONIBLE
C001465,Cliente 1465,PREMIUM,Guayaquil,31,6500.55,Tarjeta de Crédito,5206.64,14100.0,2026-09-21,2025-03-22,TRAVEL,565.69,POS,Activo,CON CUPO,SI,2025-02-08,VALIDADO - HISTÓRICO DISPONIBLE
C001411,Cliente 1411,AFFLUENT,Cuenca,42,3441.93,Tarjeta de Crédito,4830.33,7200.0,2030-10-05,2025-10-25,TECHNOLOGY,375.31,App,Activo,CON CUPO,SI,2025-01-28,VALIDADO - HISTÓRICO DISPONIBLE
C000065,Cliente 0065,PREMIUM,Cuenca,24,6186.59,Tarjeta de Crédito,3248.79,6800.0,2027-08-11,2025-10-22,HEALTH,113.19,POS,Activo,CON CUPO,SI,2025-06-27,VALIDADO - HISTÓRICO DISPONIBLE
C000156,Cliente 0156,JOVEN,Quito,53,819.4,Tarjeta de Crédito,396.49,1400.0,2030-03-08,2026-05-13,FOOD,59.54,POS,Activo,CON CUPO,SI,2025-02-02,VALIDADO - HISTÓRICO DISPONIBLE
C000887,Cliente 0887,MASS,Cuenca,58,759.64,Crédito Hipotecario,118193.19,,2032-05-27,2026-03-16,NO APLICA,0.0,App,Activo,NO APLICA,SI,2026-03-16,VALIDADO - HISTÓRICO DISPONIBLE
C000029,Cliente 0029,JOVEN,Guayaquil,28,632.38,Tarjeta de Crédito,124.73,1300.0,2028-06-08,2025-05-02,STREAMING,13.07,Branch,Activo,CON CUPO,SI,2025-01-24,VALIDADO - HISTÓRICO DISPONIBLE
C000633,Cliente 0633,JOVEN,Quito,55,483.47,Cuenta Corriente,677.49,,,2025-11-02,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-11-02,VALIDADO - HISTÓRICO DISPONIBLE
C000256,Cliente 0256,PREMIUM,Guayaquil,44,3492.9,Crédito Vehicular,25187.99,,2030-03-26,2025-02-11,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-02-11,VALIDADO - HISTÓRICO DISPONIBLE
C001722,Cliente 1722,MASS,Quito,18,683.18,Tarjeta de Crédito,429.33,1000.0,2026-12-07,2025-03-01,ENTERTAINMENT,65.46,POS,Activo,CON CUPO,SI,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C000172,Cliente 0172,MASS,Quito,35,827.51,Tarjeta de Crédito,760.84,2200.0,2029-11-27,2025-03-10,ENTERTAINMENT,162.24,POS,Activo,CON CUPO,SI,2025-02-28,VALIDADO - HISTÓRICO DISPONIBLE
C001122,Cliente 1122,AFFLUENT,Quito,21,2472.84,Tarjeta de Crédito,2321.09,6500.0,2027-04-01,2025-06-21,TRAVEL,74.54,POS,Activo,CON CUPO,SI,2025-06-21,VALIDADO - HISTÓRICO DISPONIBLE
C001948,Cliente 1948,JOVEN,Quito,43,432.69,Tarjeta de Crédito,482.45,1200.0,2026-11-13,2026-05-20,EDUCATION,27.64,POS,Activo,CON CUPO,SI,2025-03-13,VALIDADO - HISTÓRICO DISPONIBLE
C000873,Cliente 0873,MASS,Guayaquil,53,599.16,Tarjeta de Crédito,584.33,1400.0,2027-07-29,2026-01-13,STREAMING,79.73,Web,Activo,CON CUPO,SI,2025-02-13,VALIDADO - HISTÓRICO DISPONIBLE
C001199,Cliente 1199,AFFLUENT,Quito,29,1726.62,Crédito Hipotecario,88369.95,,2027-05-25,2025-01-31,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-01-29,VALIDADO - HISTÓRICO DISPONIBLE
C000496,Cliente 0496,JOVEN,Cuenca,28,1540.09,Tarjeta de Crédito,232.53,1700.0,2026-12-25,2025-02-13,EDUCATION,188.86,POS,Activo,CON CUPO,SI,2025-02-13,VALIDADO - HISTÓRICO DISPONIBLE
C000665,Cliente 0665,JOVEN,Quito,42,533.87,Tarjeta de Crédito,279.51,1200.0,2027-07-24,2026-04-30,TRAVEL,18.97,POS,Activo,CON CUPO,SI,2025-01-11,VALIDADO - HISTÓRICO DISPONIBLE
C000194,Cliente 0194,MASS,Cuenca,37,980.57,Tarjeta de Crédito,215.53,1900.0,2027-01-26,2025-01-13,HEALTH,51.18,App,Activo,CON CUPO,SI,2025-01-13,VALIDADO - HISTÓRICO DISPONIBLE
C001418,Cliente 1418,AFFLUENT,Quito,33,2491.55,Tarjeta de Crédito,584.55,3800.0,2027-03-27,2025-04-29,STREAMING,490.77,POS,Activo,CON CUPO,SI,2025-02-28,VALIDADO - HISTÓRICO DISPONIBLE
C001115,Cliente 1115,JOVEN,Guayaquil,28,763.56,Tarjeta de Crédito,687.83,1400.0,2027-07-27,2026-08-18,FOOD,16.07,POS,Activo,CON CUPO,SI,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C000116,Cliente 0116,AFFLUENT,Loja,31,2641.54,Tarjeta de Crédito,4300.74,5600.0,2029-05-07,2026-01-05,FUEL,253.01,Web,Activo,CON CUPO,SI,2025-02-16,VALIDADO - HISTÓRICO DISPONIBLE
C000947,Cliente 0947,PYME,Manta,30,2048.06,Tarjeta de Crédito,1634.59,3600.0,2028-07-26,2025-01-31,FOOD,79.29,POS,Activo,CON CUPO,SI,2025-01-07,VALIDADO - HISTÓRICO DISPONIBLE
C000156,Cliente 0156,JOVEN,Quito,53,819.4,Cuenta de Ahorros,1360.44,,,2025-10-14,NO APLICA,0.0,ATM,Activo,NO APLICA,NO,2025-10-14,VALIDADO - HISTÓRICO DISPONIBLE
C000455,Cliente 0455,JOVEN,Cuenca,54,460.22,Cuenta Corriente,1418.49,,,2025-05-15,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-05-15,VALIDADO - HISTÓRICO DISPONIBLE
C000009,Cliente 0009,JOVEN,Quito,36,350.0,Tarjeta de Crédito,18.03,500.0,2028-01-09,2026-03-02,STREAMING,36.99,POS,Activo,CON CUPO,SI,2025-01-21,VALIDADO - HISTÓRICO DISPONIBLE
C001848,Cliente 1848,PREMIUM,Guayaquil,46,3037.26,Tarjeta de Crédito,1955.0,8200.0,2028-12-28,2025-10-09,FOOD,107.39,POS,Activo,CON CUPO,SI,2025-01-18,VALIDADO - HISTÓRICO DISPONIBLE
C000226,Cliente 0226,MASS,Cuenca,42,897.82,Tarjeta de Crédito,328.04,1500.0,2028-02-19,2025-08-14,ENTERTAINMENT,51.23,POS,Activo,CON CUPO,SI,2025-02-25,VALIDADO - HISTÓRICO DISPONIBLE
C001423,Cliente 1423,JOVEN,Quito,48,626.65,Crédito de Consumo,3579.71,,2028-11-10,2025-12-31,NO APLICA,0.0,ATM,Activo,NO APLICA,SI,2025-12-31,VALIDADO - HISTÓRICO DISPONIBLE
C000448,Cliente 0448,AFFLUENT,Guayaquil,40,5077.41,Tarjeta de Crédito,4896.39,10800.0,2030-03-15,2025-03-11,HEALTH,650.78,Branch,Activo,CON CUPO,SI,2025-02-22,VALIDADO - HISTÓRICO DISPONIBLE
C001474,Cliente 1474,MASS,Quito,51,1200.18,Tarjeta de Crédito,419.59,2600.0,2027-12-05,2025-11-13,EDUCATION,51.91,App,Activo,CON CUPO,SI,2025-05-06,VALIDADO - HISTÓRICO DISPONIBLE
C001511,Cliente 1511,JOVEN,Ambato,42,1101.93,Tarjeta de Crédito,709.54,1500.0,2030-09-24,2026-03-24,STREAMING,41.93,Branch,Activo,CON CUPO,SI,2025-03-18,VALIDADO - HISTÓRICO DISPONIBLE
C001138,Cliente 1138,MASS,Quito,25,1244.71,Cuenta Corriente,1793.47,,,2026-04-25,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-04-06,VALIDADO - HISTÓRICO DISPONIBLE
